Category;Order Date;Postal Code;Segment;Product Name;Price;Quantity;Discount;Region
Furniture;11/18/2015;60016;Consumer;Dana Swing-Arm Lamps;-7.476;2;0.6;Central
Furniture;9/27/2016;60610;Consumer;DAX Metal Frame, Desktop, Stepped-Edge;-12.7512;3;0.6;Central
Furniture;5/17/2017;60653;Consumer;Flat Face Poster Frame;-10.1736;3;0.6;Central
Furniture;10/13/2018;61032;Consumer;Dax Clear Box Frame;-6.8094;3;0.6;Central
Furniture;10.10.2017;77571;Consumer;Eldon 400 Class Desk Accessories, Black Carbon;-6.3;4;0.6;Central
Furniture;6.03.2015;62521;Consumer;"Contract Clock, 14"", Brown";-40.0036;7;0.6;Central
Furniture;6/25/2016;77041;Consumer;GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack;-20.7306;9;0.6;Central
Furniture;10/17/2017;8861;Consumer;O'Sullivan Living Dimensions 2-Shelf Bookcases;12.098;1;0;East
Furniture;7.03.2018;3301;Consumer;Luxo Professional Combination Clamp-On Lamps;26.598;1;0;East
Furniture;9.02.2015;13601;Consumer;Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats;4.9497;1;0;East
Furniture;12.01.2015;1852;Consumer;Ultra Door Push Plate;3.2406;2;0;East
Furniture;12.05.2018;10024;Consumer;Magnifier Swing Arm Lamp;10.9096;2;0;East
Furniture;8.09.2016;10024;Consumer;Longer-Life Soft White Bulbs;2.9568;2;0;East
Furniture;12.01.2015;1852;Consumer;"Linden 10"" Round Wall Clock, Black";15.5856;3;0;East
Furniture;12.04.2017;10024;Consumer;"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear";20.4822;3;0;East
Furniture;8.09.2016;10024;Consumer;Artistic Insta-Plaque;18.3456;3;0;East
Furniture;5/17/2017;6708;Consumer;Eldon Advantage Chair Mats for Low to Medium Pile Carpets;17.324;4;0;East
Furniture;3.09.2017;1810;Consumer;Situations Contoured Folding Chairs, 4/Set;88.725;5;0;East
Furniture;9.10.2015;7011;Consumer;"Dana Fluorescent Magnifying Lamp, White, 36""";76.47;5;0;East
Furniture;2/14/2017;20735;Consumer;Regeneration Desk Collection;4.6464;6;0;East
Furniture;4/21/2018;21215;Consumer;Global Fabric Manager's Chair, Dark Gray;227.205;9;0;East
Furniture;10/14/2015;2149;Consumer;Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms;260.6112;9;0;East
Furniture;7.08.2015;14215;Consumer;Situations Contoured Folding Chairs, 4/Set;10.647;1;0.1;East
Furniture;6/29/2016;10024;Consumer;Office Star - Mesh Screen back chair with Vinyl seat;1.3098;1;0.1;East
Furniture;11/14/2017;10009;Consumer;Hon GuestStacker Chair;72.5344;2;0.1;East
Furniture;9/20/2015;10011;Consumer;Global Leather Executive Chair;140.396;2;0.1;East
Furniture;10.04.2015;10024;Consumer;Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal;-6.549;5;0.1;East
Furniture;3/26/2018;10009;Consumer;Sauder Forest Hills Library with Doors, Woodland Oak Finish;-28.9764;2;0.2;East
Furniture;9/20/2015;10011;Consumer;DMI Eclipse Executive Suite Bookcases;-10.0196;2;0.2;East
Furniture;11/20/2018;10035;Consumer;Sauder Camden County Collection Libraries, Planked Cherry Finish;-25.2956;2;0.2;East
Furniture;2.11.2018;43229;Consumer;Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting;-3.6892;2;0.2;East
Furniture;5.03.2017;43055;Consumer;"Computer Room Manger, 14""";10.3936;2;0.2;East
Furniture;12.10.2018;19140;Consumer;Electrix Halogen Magnifier Lamp;23.316;2;0.2;East
Furniture;9/18/2017;43229;Consumer;Eldon Pizzaz Desk Accessories;1.6056;3;0.2;East
Furniture;4/17/2018;19120;Consumer;Eldon Executive Woodline II Desk Accessories, Mahogany;5.2773;3;0.2;East
Furniture;9/16/2018;19143;Consumer;Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry;2.2512;3;0.2;East
Furniture;12.01.2018;19120;Consumer;"Ultra Door Kickplate, 8""H x 34""W";13.846;5;0.2;East
Furniture;12.10.2018;19143;Consumer;"Contract Clock, 14"", Brown";15.386;5;0.2;East
Furniture;7.11.2016;19134;Consumer;Master Big Foot Doorstop, Beige;3.4848;6;0.2;East
Furniture;12/15/2016;43055;Consumer;"Howard Miller 13"" Diameter Goldtone Round Wall Clock";69.0018;7;0.2;East
Furniture;7.11.2016;19134;Consumer;"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock";36.225;7;0.2;East
Furniture;9/14/2018;19140;Consumer;Tensor Track Tree Floor Lamp;4.7976;8;0.2;East
Furniture;11/23/2018;19120;Consumer;OIC Stacking Trays;7.2144;9;0.2;East
Furniture;12/30/2017;17602;Consumer;Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back;0;1;0.3;East
Furniture;9/18/2017;43229;Consumer;Situations Contoured Folding Chairs, 4/Set;-7.098;2;0.3;East
Furniture;10/15/2015;44134;Consumer;Global Italian Leather Office Chair;-7.8588;2;0.3;East
Furniture;9/14/2018;19140;Consumer;Office Star - Ergonomically Designed Knee Chair;-29.1528;2;0.3;East
Furniture;2/14/2017;20735;Consumer;Bevis Boat-Shaped Conference Table;-47.1798;3;0.3;East
Furniture;11/30/2018;19134;Consumer;Global Commerce Series Low-Back Swivel/Tilt Chairs;-15.4188;6;0.3;East
Furniture;7.11.2016;19134;Consumer;Novimex Fabric Task Chair;-73.176;8;0.3;East
Furniture;10/21/2015;45014;Consumer;Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal;-122.877;3;0.4;East
Furniture;8.09.2016;10024;Consumer;KI Conference Tables;-153.1224;9;0.4;East
Furniture;7.07.2018;19120;Consumer;O'Sullivan 3-Shelf Heavy-Duty Bookcases;-45.3492;3;0.5;East
Furniture;7/28/2017;18018;Consumer;Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray;-78.078;5;0.5;East
Furniture;5/30/2018;70506;Consumer;Sauder Camden County Barrister Bookcase, Planked Cherry Finish;33.8744;2;0;South
Furniture;12.02.2018;24153;Consumer;Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat;168.4704;2;0;South
Furniture;4.07.2015;36608;Consumer;Stacking Tray, Side-Loading, Legal, Smoke;2.7776;2;0;South
Furniture;11.05.2017;23464;Consumer;3M Polarizing Task Lamp with Clamp Arm, Light Gray;71.2296;2;0;South
Furniture;2.06.2018;22204;Consumer;Bush Andora Bookcase, Maple/Graphite Gray Finish;79.1934;3;0;South
Furniture;12.05.2017;42071;Consumer;"Howard Miller 16"" Diameter Gallery Wall Clock";74.8098;3;0;South
Furniture;5/30/2018;70506;Consumer;Acrylic Self-Standing Desk Frames;3.0438;3;0;South
Furniture;10/22/2017;23223;Consumer;Eldon Expressions Wood and Plastic Desk Accessories, Oak;11.1776;4;0;South
Furniture;10/13/2018;70506;Consumer;Bretford Rectangular Conference Table Tops;346.0396;4;0;South
Furniture;4.08.2017;31907;Consumer;Hon Metal Bookcases, Black;88.725;5;0;South
Furniture;11.05.2017;23464;Consumer;"Tenex Chairmat w/ Average Lip, 45"" x 53""";75.68;5;0;South
Furniture;4/16/2016;22980;Consumer;Tenex Antistatic Computer Chair Mats;119.686;7;0;South
Furniture;12.09.2017;22153;Consumer;"Iceberg OfficeWorks 42"" Round Tables";158.529;7;0;South
Furniture;4/16/2016;22980;Consumer;O'Sullivan 3-Shelf Heavy-Duty Bookcases;125.5824;9;0;South
Furniture;11/21/2016;28110;Consumer;"Executive Impressions 14"" Two-Color Numerals Wall Clock";4.7712;1;0.2;South
Furniture;9.05.2015;33710;Consumer;Telescoping Adjustable Floor Lamp;1.999;2;0.2;South
Furniture;11/30/2016;27707;Consumer;Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base;25.1808;2;0.2;South
Furniture;5.01.2018;33065;Consumer;Bush Somerset Collection Bookcase;-15.7176;3;0.2;South
Furniture;12.10.2018;33311;Consumer;Staple-based wall hangings;5.7312;3;0.2;South
Furniture;12/25/2018;33012;Consumer;Eldon 400 Class Desk Accessories, Black Carbon;5.775;3;0.2;South
Furniture;11.11.2018;37918;Consumer;"Executive Impressions 14"" Contract Wall Clock";14.4495;5;0.2;South
Furniture;5.01.2017;38109;Consumer;Bevis 44 x 96 Conference Tables;-142.071;3;0.4;South
Furniture;9/29/2018;93309;Consumer;"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock";15.525;1;0;West
Furniture;3/13/2016;98103;Consumer;Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray;39.7488;2;0;West
Furniture;10/30/2018;98115;Consumer;Bestar Classic Bookcase;37.9962;2;0;West
Furniture;12.08.2018;90301;Consumer;"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""";15.468;2;0;West
Furniture;9.12.2018;90036;Consumer;Eldon Image Series Desk Accessories, Burgundy;3.0096;2;0;West
Furniture;10/14/2018;94601;Consumer;C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings;3.6894;2;0;West
Furniture;9.07.2018;84020;Consumer;DAX Copper Panel Document Frame, 5 x 7 Size;10.5672;2;0;West
Furniture;11/16/2018;98103;Consumer;"Tenex ""The Solids"" Textured Chair Mats";23.7864;2;0;West
Furniture;11/15/2015;90008;Consumer;Eldon 100 Class Desk Accessories;3.2352;3;0;West
Furniture;7/20/2015;92105;Consumer;Nu-Dell Leatherette Frames;15.4872;3;0;West
Furniture;4/21/2018;98103;Consumer;Eldon Advantage Foldable Chair Mats for Low Pile Carpets;34.146;3;0;West
Furniture;8.12.2018;92630;Consumer;DAX Wood Document Frame;19.7712;4;0;West
Furniture;8/21/2018;94601;Consumer;Tenex Chairmats For Use with Hard Floors;10.3936;4;0;West
Furniture;11/24/2015;92037;Consumer;"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear";27.3096;4;0;West
Furniture;5/27/2018;83201;Consumer;Eldon 400 Class Desk Accessories, Black Carbon;14.7;4;0;West
Furniture;9.07.2018;98026;Consumer;DAX Two-Tone Silver Metal Document Frame;34.8128;4;0;West
Furniture;7.04.2017;94109;Consumer;Master Caster Door Stop, Brown;8.636;5;0;West
Furniture;12.03.2017;90045;Consumer;3M Polarizing Light Filter Sleeves;51.474;6;0;West
Furniture;7/31/2018;94110;Consumer;Master Big Foot Doorstop, Beige;11.4576;7;0;West
Furniture;11.04.2017;94122;Consumer;Advantus Panel Wall Acrylic Frame;16.4647;7;0;West
Furniture;6/17/2017;90045;Consumer;Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order;14.098;2;0.15;West
Furniture;1/31/2015;92691;Consumer;Sauder Facets Collection Library, Sky Alder Finish;3.4196;2;0.15;West
Furniture;7.04.2017;94109;Consumer;Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors;225.735;5;0.15;West
Furniture;9/29/2018;93309;Consumer;Leather Task Chair, Black;0;1;0.2;West
Furniture;3.07.2015;98103;Consumer;Global Push Button Manager's Chair, Indigo;5.4801;1;0.2;West
Furniture;10.02.2016;97123;Consumer;9-3/4 Diameter Round Wall Clock;3.0338;1;0.2;West
Furniture;8/22/2018;94110;Consumer;Hon Racetrack Conference Tables;2.6251;1;0.2;West
Furniture;11/23/2015;90004;Consumer;Safco Contoured Stacking Chairs;23.84;2;0.2;West
Furniture;11.03.2017;90032;Consumer;Global Deluxe High-Back Office Chair in Storm;-29.9178;2;0.2;West
Furniture;10.11.2015;91104;Consumer;Global Enterprise Series Seating High-Back Swivel/Tilt Chairs;-65.0352;2;0.2;West
Furniture;6/20/2017;91104;Consumer;Hon Valutask Swivel Chairs;-8.0784;2;0.2;West
Furniture;10/30/2018;98115;Consumer;Novimex Fabric Task Chair;-6.098;2;0.2;West
Furniture;12/20/2015;85705;Consumer;"Computer Room Manger, 14""";10.3936;2;0.2;West
Furniture;12/20/2015;85705;Consumer;Global Low Back Tilter Chair;-42.4116;3;0.2;West
Furniture;4.12.2017;90036;Consumer;Global Geo Office Task Chair, Gray;-36.441;3;0.2;West
Furniture;4/23/2018;80634;Consumer;Eldon Imàge Series Desk Accessories, Clear;3.3534;3;0.2;West
Furniture;6/17/2017;80501;Consumer;"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle";-13.3176;3;0.2;West
Furniture;5.05.2017;92024;Consumer;Bevis 36 x 72 Conference Tables;7.4694;3;0.2;West
Furniture;8/21/2018;94601;Consumer;Chromcraft Rectangular Conference Tables;28.4364;3;0.2;West
Furniture;10.01.2017;94122;Consumer;Global Value Mid-Back Manager's Chair, Gray;12.178;4;0.2;West
Furniture;10.01.2018;95123;Consumer;Metal Folding Chairs, Beige, 4/Carton;9.5032;4;0.2;West
Furniture;6/17/2017;80501;Consumer;Global Manager's Adjustable Task Chair, Storm;54.3528;4;0.2;West
Furniture;11/23/2015;90004;Consumer;Novimex Swivel Fabric Task Chair;-67.941;5;0.2;West
Furniture;1/27/2016;90036;Consumer;HON 5400 Series Task Chairs for Big and Tall;0;5;0.2;West
Furniture;6/16/2018;94122;Consumer;Hon Multipurpose Stacking Arm Chairs;90.972;7;0.2;West
Furniture;10/30/2018;98115;Consumer;Global Super Steno Chair;-23.0352;8;0.2;West
Furniture;5.05.2018;80027;Consumer;Bestar Classic Bookcase;-152.9847;3;0.7;West
Furniture;1/19/2015;85254;Consumer;O'Sullivan 4-Shelf Bookcase in Odessa Pine;-320.597;5;0.7;West
Furniture;12/17/2016;48205;Consumer;Harbour Creations 67200 Series Stacking Chairs;38.4372;2;0;Central
Furniture;10/15/2016;48858;Consumer;DAX Cubicle Frames, 8-1/2 x 11;6.1704;2;0;Central
Furniture;10/22/2018;73505;Consumer;Bevis 36 x 72 Conference Tables;54.7756;2;0;Central
Furniture;12/17/2016;48205;Consumer;Hon Valutask Swivel Chairs;48.4704;3;0;Central
Furniture;12/17/2016;48205;Consumer;Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats;14.8491;3;0;Central
Furniture;12.10.2017;46142;Consumer;Global Commerce Series High-Back Swivel/Tilt Chairs;356.225;5;0;Central
Furniture;9.07.2018;63301;Consumer;DataProducts Ampli Magnifier Task Lamp, Black,;37.884;5;0;Central
Furniture;9.01.2018;48205;Consumer;Harbour Creations 67200 Series Stacking Chairs;134.5302;7;0;Central
Furniture;12/17/2016;48205;Consumer;Global Value Steno Chair, Gray;136.665;9;0;Central
Furniture;12.11.2018;60505;Consumer;GuestStacker Chair with Chrome Finish Legs;-14.8704;2;0.3;Central
Furniture;10/30/2018;75217;Consumer;Bevis Round Conference Table Top, X-Base;-68.1302;2;0.3;Central
Furniture;10/15/2016;79109;Consumer;HON 5400 Series Task Chairs for Big and Tall;-350.49;5;0.3;Central
Furniture;5/26/2017;76106;Consumer;Office Star Flex Back Scooter Chair with White Frame;-88.784;5;0.3;Central
Furniture;12.11.2018;60505;Consumer;Electrix Halogen Magnifier Lamp;-66.062;1;0.6;Central
Furniture;10/30/2018;75217;Consumer;DAX Metal Frame, Desktop, Stepped-Edge;-8.5008;2;0.6;Central
Furniture;8/25/2016;77041;Consumer;Eldon Executive Woodline II Desk Accessories, Mahogany;-16.5858;2;0.6;Central
Furniture;12/14/2018;60076;Consumer;"Howard Miller 13"" Diameter Goldtone Round Wall Clock";-26.7558;3;0.6;Central
Furniture;12.01.2016;77036;Consumer;Eldon Image Series Desk Accessories, Burgundy;-4.0128;4;0.6;Central
Furniture;8/25/2016;77041;Consumer;Nu-Dell EZ-Mount Plastic Wall Frames;-3.94;5;0.6;Central
Furniture;2/18/2015;79424;Consumer;DAX Copper Panel Document Frame, 5 x 7 Size;-11.322;5;0.6;Central
Furniture;12/14/2018;60076;Consumer;"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle";-292.9872;6;0.6;Central
Furniture;10/15/2016;75217;Consumer;C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx;-95.2476;6;0.6;Central
Furniture;11/13/2016;60610;Consumer;Eldon Imàge Series Desk Accessories, Clear;-7.4358;9;0.6;Central
Furniture;5.04.2015;6457;Consumer;DAX Wood Document Frame;9.8856;2;0;East
Furniture;5/25/2018;10009;Consumer;Eldon 200 Class Desk Accessories;6.0288;3;0;East
Furniture;6.04.2017;10035;Consumer;"Linden 10"" Round Wall Clock, Black";20.7808;4;0;East
Furniture;3/17/2017;21044;Consumer;Electrix Halogen Magnifier Lamp;252.59;5;0;East
Furniture;9/25/2016;11520;Consumer;Hon Comfortask Task/Swivel Chairs;6.8388;1;0.1;East
Furniture;3.05.2016;10011;Consumer;Global Value Mid-Back Manager's Chair, Gray;63.9345;7;0.1;East
Furniture;6.04.2017;10035;Consumer;Sauder Inglewood Library Bookcases;5.1294;1;0.2;East
Furniture;5/14/2017;45231;Consumer;"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box";29.769;1;0.2;East
Furniture;3/16/2018;43229;Consumer;Nu-Dell Oak Frame;7.6896;6;0.2;East
Furniture;12.06.2016;43302;Consumer;Global Low Back Tilter Chair;-24.2352;1;0.3;East
Furniture;1/15/2017;6824;Consumer;"Bevis Round Bullnose 29"" High Table Top";-15.5826;1;0.3;East
Furniture;10.12.2018;26003;Consumer;"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table";-76.9536;3;0.3;East
Furniture;9.07.2016;10011;Consumer;Anderson Hickey Conga Table Tops & Accessories;-14.1639;3;0.4;East
Furniture;6/30/2018;10011;Consumer;Bretford CR4500 Series Slim Rectangular Table;-295.9785;5;0.4;East
Furniture;7/31/2016;10024;Consumer;"Bevis Round Bullnose 29"" High Table Top";-290.8752;7;0.4;East
Furniture;9/14/2015;10009;Consumer;KI Adjustable-Height Table;-108.3348;9;0.4;East
Furniture;11.05.2015;23666;Consumer;Global Stack Chair with Arms, Black;40.473;5;0;South
Furniture;7.06.2018;33142;Consumer;Global Comet Stacking Armless Chair;23.924;1;0.2;South
Furniture;10/28/2017;33437;Consumer;Eldon Radial Chair Mat for Low to Medium Pile Carpets;0;2;0.2;South
Furniture;10/28/2017;33437;Consumer;24-Hour Round Wall Clock;13.7862;3;0.2;South
Furniture;10/28/2017;33437;Consumer;"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock";41.262;3;0.2;South
Furniture;10/20/2018;32216;Consumer;DAX Wood Document Frame.;6.0412;4;0.2;South
Furniture;7/28/2015;32712;Consumer;DataProducts Ampli Magnifier Task Lamp, Black,;12.9888;6;0.2;South
Furniture;3/31/2015;33614;Consumer;Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black;98.4802;7;0.2;South
Furniture;8/13/2016;91767;Consumer;Ultra Door Pull Handle;10.4148;3;0;West
Furniture;9.04.2017;94122;Consumer;"6"" Cubicle Wall Clock, Black";8.7372;3;0;West
Furniture;9/13/2015;98103;Consumer;C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings;5.5341;3;0;West
Furniture;10/22/2017;98105;Consumer;"Linden 12"" Wall Clock With Oak Frame";30.582;3;0;West
Furniture;9.11.2018;94110;Consumer;"6"" Cubicle Wall Clock, Black";11.6496;4;0;West
Furniture;9/24/2018;98115;Consumer;12-1/2 Diameter Round Wall Clock;71.928;10;0;West
Furniture;10/31/2016;92374;Consumer;DMI Eclipse Executive Suite Bookcases;20.0392;1;0.15;West
Furniture;8.08.2016;94109;Consumer;Global Ergonomic Managers Chair;10.8588;1;0.2;West
Furniture;9.08.2017;92704;Consumer;Lesro Round Back Collection Coffee Table, End Table;-12.7785;1;0.2;West
Furniture;9.11.2018;98105;Consumer;Office Star - Contemporary Task Swivel Chair;8.8784;2;0.2;West
Furniture;11/24/2018;90008;Consumer;Hon 61000 Series Interactive Training Tables;-1.7772;2;0.2;West
Furniture;11/24/2018;90008;Consumer;Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal;9.102;2;0.2;West
Furniture;4/14/2017;85301;Consumer;Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs;105.0228;4;0.2;West
Furniture;10/31/2016;92374;Consumer;Global Fabric Manager's Chair, Dark Gray;20.196;4;0.2;West
Furniture;12.11.2017;92804;Consumer;Global Wood Trimmed Manager's Task Chair, Khaki;-31.843;5;0.2;West
Furniture;3/22/2017;98103;Consumer;Global Stack Chair with Arms, Black;14.6902;7;0.2;West
Furniture;12.11.2017;92804;Consumer;Hon Non-Folding Utility Tables;111.517;7;0.2;West
Furniture;2.11.2015;65203;Consumer;Global Value Mid-Back Manager's Chair, Gray;15.2225;1;0;Central
Furniture;11/18/2017;48180;Consumer;Novimex Swivel Fabric Task Chair;33.2156;2;0;Central
Furniture;1/16/2018;49201;Consumer;Office Star Flex Back Scooter Chair with Aluminum Finish Frame;72.6408;3;0;Central
Furniture;1/29/2018;52302;Consumer;DAX Value U-Channel Document Frames, Easel Back;4.6221;3;0;Central
Furniture;2.11.2015;65203;Consumer;"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle";53.2704;3;0;Central
Furniture;9.07.2015;74133;Consumer;"Executive Impressions 13"" Clairmont Wall Clock";23.6529;3;0;Central
Furniture;9.07.2015;74133;Consumer;3M Polarizing Task Lamp with Clamp Arm, Light Gray;213.6888;6;0;Central
Furniture;10/20/2017;77095;Consumer;Office Star - Ergonomically Designed Knee Chair;-14.5764;1;0.3;Central
Furniture;5/26/2016;78207;Consumer;Novimex Swivel Fabric Task Chair;-28.6862;1;0.3;Central
Furniture;8/20/2015;60610;Consumer;Global Leather and Oak Executive Chair, Black;-6.0196;2;0.3;Central
